reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A28FBXD2VZ1U5J,B00BBD0A82,E,"[0, 0]",The card part  of the phone drop my card very low in the slots where times I have to dig to get it out. Other than that I love the case and it is working fine.,3,OK,1374105600,"07 18, 2013"
A322WJU3G1SLZK,B00BBD0A82,EverClear,"[0, 0]",She had a case seemlier to this one on her old phone.So when I seen yours I know she would like it / and she did.Especially the extra storage behind the card slots.She shows it to all her friends.,5,Bought this for my wife!!,1398038400,"04 21, 2014"
A102R6G6WVWF23,B00BBD0A82,Hector Rodriguez,"[0, 0]","I guess is ok for the price I pay, but only last a couple of days, and then only one drop and the hard case holding the phone brakes in two of the corners; it did protect the phone, but that was it, another drop and it will not protect anything. that's why I but another one, but with a rubber case, so it would not brake.",3,Ok for the price,1383091200,"10 30, 2013"
A1DFS9ORBOJZ5A,B00BBD0A82,James C.,"[0, 0]","Only problems I had were:1. made for right handed people; apparently there are others out there that are left handed. That needs to be considered2. The flap always in the way when taking pictures. But, that must be because I am left handed and it is made for right handed people.3. holds only so much for a wallet. But meant for a phone right.4. the magnetic closure flap, total waste.other than that it is ok.",3,Could be redesigned for everyone,1382140800,"10 19, 2013"
A1LNJJKWVKTHUL,B00BBD0A82,James Colella,"[0, 0]","This nifty little phone wallet let's me keep all my most used all in one place. This does increase the risk of loss since losing one loses all though, but I'm diligent.",5,Most used all in one place.,1393977600,"03 05, 2014"
A2KQSQFBHTR0PB,B00BBD0A82,"Joseph L. Riner ""JR""","[0, 0]",I like it a lot now I do not have to carry the phone in my shirt I can put it in my pants,5,I needed this Item and did not know it tell I got it,1370563200,"06 07, 2013"
AOFKTUWJ8DD9G,B00BBD0A82,juan serrano,"[0, 0]","I just got my GS4 and was looking for a way to carry fewer things in my pocket. I searched around for a wallet case and found this.  Construction seems very sturdy. The snap- in shell fits very tightly, with no chance of your phone coming out.  Only reason it didn't get 5 stars is it just looks a bit girly.  Not the product's or manufacturer's fault at all, just an opinion. Overall, a great product if you don't mind something that looks like a purse.",4,Great Construction,1371513600,"06 18, 2013"
A2EYNWABZ1500U,B00BBD0A82,Julia,"[0, 0]","This product works well. I did not have any issues with the plastic case holding my phone in or coming in crooked. Seems to work just fine! I have fit 4 cards and some cash/receipts in it with out any problems either. The only thing I don't like it that the magnet closes to the back, so it doesn't sit perfectly flat on the table. This does, however, make it faster to close. I just weirdly like it to sit flat.Would definitely recommend!",4,"Good Quality, Weird Magnet Placement",1399420800,"05 07, 2014"
A37MTEV0TR9C3M,B00BBD0A82,Kili Sands,"[1, 1]","This is the second cover I bought that looks just like this, the second one I received is better. The first one only had two card pockets and the part that holds the phone is a shiny plastic (I thought it was metal). The plastic appeared to be somewhat brittle because it broke around both the power button and the volume button. On this 3-card version, it has THREE card pockets and the part that holds the phone seems to be a slightly more flexible, rubberized, plastic. It's fake leather but it still looks good and works great! So, be aware that there seems to be TWO versions (despite the picture).",5,GREAT,1383523200,"11 4, 2013"
A1Q98ZMHZXOYWI,B00BBD0A82,"Kindle Customer ""bata-bling""","[0, 0]",nice comfortable feel to the case. not too thick - about the thickness of a icecream sandwich.card compartments are long. credit cards might fit all the way in. put my business card and you can see only about 1/16 inch of it. should have looked more.. found a cals just like this but with a stand option.,5,nice comfortable feel,1374624000,"07 24, 2013"
A2SNFZ2BLHIZRG,B00BBD0A82,Kiwisteph,"[0, 0]","This cover looks great, but is a little cumbersome to use every day, so I have another cover for use when I have my phone in the office, and when I go out I put this one on for better protection.",4,Nice,1369008000,"05 20, 2013"
A1P3ACSVXZ1JUM,B00BBD0A82,LO127,"[0, 0]",I have not used my Samsung Galaxy Black PU Leather Wallet Cover but from what I can see it is well crafted. The stitching looks good an the feel is quality for the price paid.,5,Well Crafted.,1372032000,"06 24, 2013"
A1W4EEPQRPZ8L2,B00BBD0A82,loving it,"[0, 0]",This is a nice wallet my friend never had one before and she loves it its easy for her to carry if she is on the go,4,Nice,1395187200,"03 19, 2014"
A1HPXKLFL2HB04,B00BBD0A82,Michael,"[0, 0]",but it broke about 2 weeks in. and i use at as a wallet now. but it was a good case,3,its good,1377475200,"08 26, 2013"
A2XRZV63X79YSJ,B00BBD0A82,"Movie Mania ""DVD Collector""","[1, 1]","This is a nice holder for your Samsung Galaxy S4.  There are access points for the buttons and plugs.  They show it as a quazi wallet but it really only holds two credit cards and a few bills.  The outside is poly urathane faux leather.  Also, the holder over doubles the size of the phone.Overall, I like it.",4,Nice Holder for S4,1387238400,"12 17, 2013"
A2J2D7KT5GETYE,B00BBD0A82,Nik,"[0, 0]",Item as described by the seller. its a good genuine looking case for Galaxy S4 Phone. I would recommend it. Can't get better than this for this price. :)),5,Good Product !!,1390780800,"01 27, 2014"
A3DB28HF29YJCB,B00BBD0A82,Pedro S Aguilera,"[0, 0]",I loved it it looks well made and really classy I tried other casses and ill be ordering this again,5,loved it!,1385424000,"11 26, 2013"
A3TDI887YB5ZN,B00BBD0A82,R. J. Ellingsen,"[0, 0]","This will not offer the greatest protection for your Galaxy S4, but it looks very professional in a business setting.  I am very pleased with this product, just know ahead of time that it is leather and hard plastic and looks great and will protect in a purse or briefcase but will not protect in harder use.",4,Not the best for protection but elegant and professional,1382486400,"10 23, 2013"
A45D2LMO2GI50,B00BBD0A82,Roger,"[0, 0]","Almost a perfect fit, nothing a knife couldn't fix. There was a small lip adjustment I made close to the on/off button for my S5.",4,"almost a perfect fit, for the price it's worth it.",1381536000,"10 12, 2013"
A3C46B2H1XC2HM,B00BBD0A82,Skinny Jay,"[0, 0]",I loved this wallet until it fell apart.The only flaw with this wallet is that the phone bracket is a hard plastic that eventually cracked and broke apart.I carry a spare battery or two with me and change them out almost everyday.  As an android user this is one of my favorite options for these types of phones.  That meas that I open and close my phone's back cover often.  Taking the phone in and out of the hard plastic bracket every day for 6 months took a toll on it and it finally broke enough to stop holding the phone.I absolutely loved the card pockets and the the magnetic closure.  The smart cover feature worked perfectly as expected and the material looked and felt nice.If they replaced the bracket with a flexible rubber type then I would buy another one.  Instead I bought one that makes it easy to take the phone in and out and has a full surrounded rubber case that protects the phone better anyway.  I miss the smart cover feature but it has the same pockets.Here is the link on amazon to the new one I have and I love ithttp://amzn.com/B00GH2S7UU,4,A Skinny Jay Review!!!,1395705600,"03 25, 2014"
A2JYUYVWGJSHO1,B00BBD0A82,Tharrie Daniels,"[0, 0]",This is not my first purchase of the Samsung Galaxy S4 Case. I love it. It's very convenient.  I LOVE IT.  I can't not describe it any further.  It's GREAT,5,Love it,1399593600,"05 09, 2014"
A2H54AW38101PW,B00BBD0A82,Toeknee,"[0, 1]",I'm not sure why this didn't fit but I could not get my device inside. I think the Samsung galaxy 4 is larger for sprint than other companies.,2,Too small,1375056000,"07 29, 2013"
