reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A38WPFV274B4TO,B0037A6KNG,jps,"[1, 4]","I originally bought a Remington TAC 1, also made by crosman, but it broke (I din't drop it or anything, the area that would normally hold shotgun shells comes loose eventually, just from pumping it, it is crappily made.) The clip for this gun is not only tiny, but hard to load. The remington tac one is about 40 on walmart, and then if it breaks save the clip and use it on one of these (this is what I did). If you have played a few times and want to move to the next level, I would recommend a AEG (automatic electric gun), something like aThompson M1A1 Full-Metal Body AEG airsoft gun, if you are in to it, or aCrosman Pulse R76  Tactical AirSoft rifle. Full or semi-auto electric AEG rifle.if you just want to play around, but still win. DO NOT GET ANY THING WITH LESS THAN 325 FPS! READ REVIEWS!",3,Airsoft starter,1298505600,"02 24, 2011"
A3PL07N6MGEHVQ,B0037A6KNG,Trisha M Roat,"[0, 0]","I love this shotgun it shoots extremely fast and hard! Has a full metal inner barrel and the lower black barrel, I was surprised on how heavy and realistic the gun is. This is now my favorite gin i have and although its spring (pump action) its still far better then people might say it is.ProsMetal barrelAccurateFastShoots hardTop ans side railspistol gripHeavyConsClip needs a speed loadermostly placticPlastic pumpOverall i love this gun but could be a tiny bit better made. But strongly recommend it .",4,Amzazing gun for the price,1385942400,"12 2, 2013"
AIKGUIRXMWTFY,B0037A6KNG,Walter B Britt,"[3, 4]","I was using my friends stinger it shot hard its trigger kinda felt like it was gonna break but its sturdy and boy did it hurt I got shot iin the lip,knee,eyebrow,and elbow it left marks so thats what you want for your airsoft guns we would start a battle then my friened would pop out his R76 I shot him in the first shot it dosn't just hurt it stings and its accurate so if you are a beginner or expert get this gun",5,BEAST man BEAST,1316304000,"09 18, 2011"
A1X64HF17UU8TX,B0038PJUFU,E. Gat,"[0, 0]",This works very well and costs very little. It's easier to use than many other lighters I've used in the past.Highly recommended!,5,"Easy to use, great",1381536000,"10 12, 2013"
A342YY7GHWRUYC,B0038PJUFU,Lilly,"[0, 0]",I have had no problems with this lighter so far! Needed a long one to get to candles that had started to get too short for regular lighters. It's easy enough to use and had met all of my needs.,5,No issues,1388880000,"01 05, 2014"
AICMB9AK89DNV,B0038PJUFU,New Old North Columbus,"[0, 0]","There's not much you can say about this lighter other than it was cheap and it works. If there was an alternative product made in USA, I would have purchased that instead.",5,Cheap + Works,1387584000,"12 21, 2013"
A301HFA2O8DQHU,B0038PJUFU,"Ramrodpete ""ramrodpete""","[0, 0]",Works as a lighter and long enough to light the grill.  Had a full tank of butane and was easy to use,5,Works as it should,1378944000,"09 12, 2013"
A15Z9NKT1H0AX3,B0038PJUFU,Shyuemin Pang,"[0, 0]","first off all, THIS IS NOT WIND RESISTANT lighter even though the package says so... I have used many wind resistant lighters before and the flame on a TRUE wind resistant lighter burns like a jet of flame. This lighter burns LIKE ANY OTHER lighters you can get from a dollar store... It's not worth the effort returning it to Amazon but don't waste you money on this if you are looking for a wind resistant lighter.",1,NOT A WIND RESISTANT LIGHTER...,1386028800,"12 3, 2013"
AX16VFAOFDEOG,B0038PJUFU,"WD ""WD""","[0, 0]",these work well and lit with ease. Some of these type lighters get really stiff as they age making it hard to engage the safety mechanism. The roller safety on these should avoid this pitfall.,5,"Good value, well engineered to engage the safety easily",1384473600,"11 15, 2013"
A1FFVJZMBO2Y52,B0038PJUFU,Whizzy,"[0, 0]","nothing special, just a typical lighter. Takes a few clicks to get it to light but seems to be holding up ok, we've had it for a few weeks and use it about every day or two",3,Ok quality but you might as well get 2 for $5 Bic lighters at Walmart,1381449600,"10 11, 2013"
AZ9QAIBGTLTLB,B003AO5MW4,,"[0, 0]","big hit with my toddler. haven't had a get a fly with it yet, but it does make it fun with a fishing reel fly swatter stick!",5,fun fly swatter!,1405296000,"07 14, 2014"
AD2QRU9ZXBQZ1,B003AO5MW4,Domestic Gnome,"[0, 0]","Feels like a fishing rod, but does not hit that perfect balance that a good fly swatter has to have - heavy enough to nuke the flies but delicate enough to work with a flick of the wrist.",4,High cool factor - decent performance,1346889600,"09 06, 2012"
A2DH8N83KE8O5S,B003AO5MW4,Jason,"[6, 6]","We have 4 kids that never shut the door. We get flies. Having tried the amish ones, the wire ones and the other shooting type guy swatters, nothing compares to this one's build and quality. It's designed to last a while and I've taken about 50 flies thus far.",5,The Best Yet,1377734400,"08 29, 2013"
A17Y465UXZOJE3,B003AO5MW4,Stickman,"[31, 33]","I've completely changed my review. I thought this was 'just okay' but in fact now that I've used it for a few months it's the first fly swatter I grab everytime I need one. The rod is a bit stuff and I'm still concerned with how long the plastic swatter head is going to last and I see no way to replace it. But it's been a couple of months and probably a thousand swats and it's still working great. I love the handle. (It just looks marvelous.) I admit I was initially drawn to it by the 'fly fishing' pitch, but it's really a good fly swatter and not just a gimic. It's also longer than any other swatter I've used and the head is about 30% bigger than the normal ones. I very rarely miss with this thing. Even the big horse flys are no match. My only complaint is that when I pick it up, I wish I was really fly fishing and not just killing flys. :)UPDATE: 1 year later and it's still my favorite fly swatter and still in great condition. Really it looks like the day I got it and it's killed thousands of flys. Maybe the last fly swatter I will ever have to buy.UPDATE: 2 years later and it's still the best fly swatter I've ever used. Still looks like the day I got it. Bought several more to give away as gifts. Everyone loves it.",5,My favorite fly swatter now.,1310256000,"07 10, 2011"
A3VL4YP43RVCCV,B003AO5MW4,Woody,"[3, 5]","We got two while we were in Yellowstone; they were only $7.  I think the price is a little high.  They hold up as well or better than any other swaters so maybe to price is fair.  The one we have inside looks like new after two years.  The one we leave outside is shot from sun exposure and the webbing is breaking up.  All said I love the grip, and I think its easier to handle than the standard wire issue.",4,I like it,1310947200,"07 18, 2011"
A1IQARPICO3NE9,B003C6TZ1E,Amazon Customer,"[1, 2]","I bought a used, like new rifle from Amazon. Someone had mounted the scope previously. I couldn't hit anything with this out of the box. I think this may be why it was returned. PBA Armor, and PBA Platinum pellets. I replaced scope with Bushnell 3-9x40mm, not much better at all. I replaced the cheap scope rings with Leapers 1 piece mount, and it started shooting like a rifle, going where I expected the pellets to go. Switched to Gamo Raptors, and they're the best so far, I got one hit last night at 20 yards on 3/4"" plywood target right on the money, couldn't have been more perfect, rest I shot within two inches. I expect the Gamo scope would have been OK, and the problem was really the rings, but I honestly haven't put the scope back on as I've already invested in it's replacement.",4,Can be accurate,1335398400,"04 26, 2012"
A29ZEV20RCXV1D,B003C6TZ1E,"Anthony J. Lomenzo ""Doc Tony""","[173, 188]","I no doubt aroused some interest in my comment by the phrase ""... but be informed... "" but I make the comment because while there is great information out there on the internet concerning air rifles per se, alas, there is also a great deal of MIS-information. For example, if you order this rifle, LOOK at the barrel on the top side of the rifle and you should see the following: ""Gamo Big Cat .. Velocity 950 FPS [Feet Per Second] with PBA [Performance Ballistic Alloy] Platinum"" [sic]. 'Some' [please note my qualifying that!] folks who order this rifle immediately think they have been sent the wrong rifle because they expected to see something like ""1200 FPS"" because often enough the Gamo folks who make the ""Big Cat"" will show the wordage ""Big Cat 1200"" but this refers to the .177 caliber model and NOT the .22 caliber model which [the .22 caliber] generally have 'lower' FPS ratings than the .177 caliber models. However, the take-down or knock-down capability of the bigger .22 caliber pellet within 40 yards is greater than the .177 caliber.I suppose another reason for my comment is one individual in another forum literally ridiculing [!] other posters making the claim on the now classic debate ""what is the best caliber for hunting [including pest control] squirrels?"" [sic] and this person opines, ""... what a stupid question because the higher the FPS, the more velocity you have and that is the name of the game so the .177 is the only way to go ... ."" The ballistics literature on pellets [.177/20 cal/22 cal/25 cal pellets] written by those folks who 'know' what they are talking about would highly disagree! There are various 'other' factors to consider besides FPS ratings! And this too which you can readily verify yourself -- for every writer 'X' who says ""this is the 'only' way to go"", you will find writer 'Y' and perhaps just as qualified who says the direct opposite and, get this, writer 'Z' who comes along and claims that both 'X' and 'Y' are 'both' wrong! In effect, opinions vary 'sooooooo' widely that the bottom line becomes one's own individual experience and what works best for them.Having said that and speaking only for myself, I find the .22 caliber pellet best for what I term a ""clean kill"" and for sheer knock-down [and stay-down] power so that the target is humanely dispatched with one shot and does not suffer. I'll also qualify that too: Personally, I am not interested in long yardage shots for the 'sport' of it but rather short yardage [from the target] pest control of squirrels and gophers who do quite a bit of property damage in my own rural area what with digging holes, chewing on antenna feed [satellite TV wiring, amateur radio cable, etc.] wires, getting into the attic or literally chewing their way into the basement, chewing up fabric outside seat cushions, spending hours [both grey and so-called 'red' squirrels] attempting to gain entry into so-termed ""squirrel-proof"" and high mounted bird feeders, squirrel droppings, garden feasting and flower nibbling, etc. . Finally this: even with the .22 caliber pellet, there are various types and kinds of pellets and I strongly recommend reviewing the existing [but trusted website] literature on the matter. Further still, for those who do prefer the .177 caliber over the .22 caliber and for whatever reason(s) insist on highest velocity FPS ratings, once you get a pellet that approaches the sound-barrier, the air rifle will fully 'mimmick' a .22 caliber rim-fire bullet 'sound' wise and this, especially if neighbors live close by, could result in the neighbors believing you're firing 'bullets' out there versus pellets [although common sense dictates that both are just as dangerous!] and suddenly the police show up to investigate what neighbors may report to them as ""gun shots."" Now me, and in a very rural area, this is not a problem but then too I use pellets [and caliber therein] at or slightly below below the 1000 FPS level and if I do use the PBA [.22 but faster and 'louder' sounding 'pointed' pellets], well, my second air rifle was/is the Gamo 'Whisper' rifle [** has end of barrel 'sound baffles' to greatly mute the sound] although even there I opted for the .22 caliber versioin versus the .177 caliber version. For me, the .22 pellet does the job and short-range 'humanely' so. And yes, I do own .177 rifles and while they are in fact entirely capable of being used for pest control or hunting small game [** Note that I did 'not' dispute that!], I use the .177 primarily for sport paper target shooting [both indoor in my basement and outdoor with non-living 'mechanical' targets using a BB/pellet trap box] while using the physically larger .22 air rifle caliber pellet in a .22 caliber air rifle for squirrel/gopher pest control ... and even then, only when necessary.I've found the Gamo 'Big Cat' .22 caliber air rifle [** and I also have the Gamo 'Whisper' .22 air rifle] to be an excellent ""break-barrel"" air rifle delivering enough punch with its .22 caliber pellet to do the job, and humanely so, the 'first' time around. The only other comment I would make is that the user should take the time to 'properly' sight-in their air rifle scope and here too there are various websites that offer tutorials on how best to do this.Doc Tony",5,An excellent rifle with excellent results ... but be informed!,1297468800,"02 12, 2011"
